
List of user-set options:

                                    Name   Value                used
                           linear_solver = ma57                  yes
                  ma57_automatic_scaling = yes                   yes
                                max_iter = 2000                  yes
                             mu_strategy = adaptive              yes
                             output_file = Drone-RaceIPOPTinfo.txt  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                     tol = 1e-07                 yes
This is Ipopt version 3.12.4, running with linear solver ma57.
  71  9.9999973e+00 6.71e-02 9.37e+02  -1.2 9.95e+01    -  3.66e-03 2.92e-03h  1
  72  9.9999978e+00 6.70e-02 2.27e+03  -5.1 1.52e+02    -  7.12e-03 1.13e-03h  1
  73  9.9999979e+00 6.70e-02 5.65e+03  -0.2 1.92e+02    -  5.19e-03 4.71e-04f  1
  74  9.9999985e+00 6.69e-02 8.58e+03  -0.1 1.94e+02    -  3.94e-03 1.82e-03f  1
  75  9.9999988e+00 6.68e-02 1.20e+04   0.6 3.28e+02    -  1.58e-03 8.82e-04f  1
  76  9.9999993e+00 6.67e-02 3.10e+04   0.1 1.78e+02    -  5.16e-03 1.68e-03h  1
  77  9.9999996e+00 6.66e-02 2.97e+04  -1.2 4.39e+02    -  1.30e-03 1.40e-03h  1
  78  9.9999997e+00 6.66e-02 4.73e+04   1.1 1.06e+03    -  5.33e-04 2.29e-04f  1
  79  9.9999997e+00 6.66e-02 4.90e+04  -5.1 5.95e+02    -  3.91e-04 3.50e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  9.9999998e+00 6.66e-02 6.70e+04   0.1 5.91e+02    -  6.36e-04 3.70e-04h  1
  81  9.9999998e+00 6.65e-02 4.24e+04   2.0 4.11e+04    -  7.12e-05 1.33e-04f  1
  82  9.9999998e+00 6.65e-02 1.02e+05   0.9 1.02e+04    -  5.77e-04 1.22e-04h  1
  83  9.9999999e+00 6.65e-02 1.33e+05   0.3 9.61e+03    -  6.18e-04 4.29e-04h  1
  84  1.0000000e+01 6.65e-02 1.19e+05   0.2 1.31e+04    -  3.52e-04 4.02e-04h  1
  85  1.0000000e+01 6.65e-02 2.50e+04  -5.1 1.62e+04    -  1.04e-04 3.46e-04h  1
  86  1.0000000e+01 6.64e-02 6.02e+04   0.4 1.93e+04    -  2.26e-04 1.61e-04h  1
  87  1.0000000e+01 6.64e-02 2.09e+05   1.2 2.31e+04    -  2.60e-04 8.49e-05h  1
  88  1.0000000e+01 6.64e-02 2.54e+05   1.2 2.22e+04    -  2.04e-04 1.61e-04h  1
  89  1.0000000e+01 6.64e-02 4.52e+05   2.2 3.99e+04    -  1.34e-04 6.52e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.0000000e+01 6.64e-02 5.53e+05   1.1 1.69e+04    -  1.49e-04 1.01e-04h  1
  91  1.0000000e+01 6.64e-02 5.66e+05  -1.2 1.51e+04    -  1.06e-04 1.01e-04h  1
  92  1.0000000e+01 6.64e-02 6.03e+05   1.4 1.44e+04    -  5.14e-05 4.05e-05h  1
  93  1.0000000e+01 6.64e-02 8.18e+05   0.6 1.39e+04    -  8.93e-05 3.15e-05h  1
  94  1.0000000e+01 6.64e-02 6.98e+05   0.8 2.44e+04    -  7.21e-05 1.01e-04h  2
  95  1.0000000e+01 6.64e-02 3.47e+05   1.6 2.21e+04    -  5.28e-05 1.16e-04h  1
  96r 1.0000000e+01 6.64e-02 9.99e+02  -1.2 0.00e+00    -  0.00e+00 4.48e-07R  5
  97r 9.9999952e+00 6.41e-02 2.13e+03   0.6 1.47e+02    -  2.15e-02 1.34e-03f  1
  98r 9.9999929e+00 6.46e-02 2.81e+03  -0.7 5.63e+01    -  3.04e-02 1.19e-02f  1
  99r 9.9998939e+00 5.43e-02 2.16e+03   0.9 1.26e+02    -  2.00e-02 1.33e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.9999990e+00 5.43e-02 2.80e+01  -5.0 4.13e+00    -  1.27e-02 4.50e-04h  1
 101  1.0000000e+01 5.42e-02 1.80e+02  -5.0 3.88e+01    -  2.74e-03 4.15e-04h  1
 102  1.0000000e+01 5.42e-02 1.92e+03  -1.1 1.19e+02    -  3.27e-03 1.26e-04h  1
 103  1.0000000e+01 5.42e-02 4.77e+03   0.1 3.53e+02    -  5.03e-04 7.79e-05f  1
 104  1.0000000e+01 5.42e-02 1.38e+04  -5.0 1.44e+02    -  1.39e-03 1.52e-04h  1
 105  1.0000000e+01 5.42e-02 1.89e+04  -0.9 2.95e+02    -  4.25e-04 2.12e-04h  1
 106  1.0000000e+01 5.42e-02 1.10e+05  -0.6 5.02e+02    -  1.85e-03 1.84e-04h  1
 107  1.0000000e+01 5.42e-02 2.04e+05  -0.1 2.34e+03    -  3.60e-04 6.16e-05h  1
 108  1.0000000e+01 5.42e-02 4.46e+05   0.4 4.28e+03    -  5.08e-04 1.25e-04h  1
 109  1.0000000e+01 5.42e-02 8.90e+05  -0.9 5.35e+03    -  3.28e-04 4.49e-05h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.0000000e+01 5.42e-02 1.28e+06   0.1 7.22e+03    -  1.71e-04 3.78e-05h  1
 111  1.0000000e+01 5.42e-02 1.80e+06   1.4 8.63e+03    -  2.70e-04 1.59e-04h  1
 112  1.0000000e+01 5.42e-02 2.94e+06  -5.0 1.26e+04    -  1.26e-04 1.72e-05h  1
 113  1.0000000e+01 5.42e-02 3.35e+06   1.9 1.68e+04    -  7.30e-05 4.95e-05h  1
 114  1.0000000e+01 5.42e-02 4.18e+06   1.4 1.61e+04    -  9.86e-05 6.45e-05h  1
 115r 1.0000000e+01 5.42e-02 9.99e+02  -1.3 0.00e+00    -  0.00e+00 3.06e-07R  6
 116r 9.9999452e+00 5.39e-02 1.40e+03   0.6 6.25e+01    -  2.19e-02 1.23e-02f  1
 117r 9.9998533e+00 5.31e-02 1.32e+03   0.6 1.80e+01    -  3.61e-02 2.27e-02f  1
 118r 9.9996259e+00 5.24e-02 1.26e+03   0.6 1.13e+01    -  4.35e-02 5.70e-02f  1
 119r 9.9991531e+00 5.30e-02 1.28e+03   0.6 9.97e+00    -  7.92e-02 1.24e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120r 9.9975822e+00 5.88e-02 1.21e+03   0.6 8.08e+00    -  3.10e-01 4.58e-01f  1
 121r 9.9965740e+00 6.65e-02 7.92e+02   0.6 9.15e+00    -  2.71e-01 4.87e-01f  1
 122r 9.9958737e+00 7.54e-02 4.43e+02   0.6 6.14e+00    -  4.14e-01 6.23e-01f  1
 123r 9.9955105e+00 8.79e-02 2.72e+02   0.6 8.13e+00    -  5.70e-01 8.45e-01f  1
 124r 9.9954789e+00 1.10e-01 3.94e+02   0.6 1.69e+01    -  4.08e-01 1.00e+00f  1
 125r 9.9955261e+00 1.44e-01 2.15e+02   0.6 4.19e+01    -  4.31e-01 9.00e-01f  1
 126r 9.9955608e+00 1.99e-01 2.37e+02   0.6 1.47e+01    -  3.28e-01 9.39e-01f  1
 127r 9.9955804e+00 2.74e-01 1.74e+02   0.6 3.64e+01    -  4.87e-01 1.00e+00f  1
 128r 9.9955916e+00 3.68e-01 1.59e+02   0.6 1.94e+01    -  2.71e-01 8.06e-01f  1
 129r 9.9956001e+00 4.93e-01 1.00e+02   0.6 1.77e+01    -  5.55e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130r 9.9984103e+00 4.16e-01 7.37e+01  -0.1 1.67e+01    -  4.76e-01 7.42e-01f  1
 131r 9.9986012e+00 4.01e-01 5.65e+01  -0.1 1.95e+01    -  2.39e-01 2.43e-01f  1
 132r 9.9988122e+00 3.76e-01 8.90e+01  -0.1 9.94e+00    -  5.66e-01 3.62e-01f  1
 133r 9.9991034e+00 3.25e-01 5.83e+01  -0.1 1.62e+01    -  1.00e+00 8.06e-01f  1
 134r 9.9991698e+00 3.07e-01 3.05e+00  -0.1 6.46e+00    -  1.00e+00 1.00e+00f  1
 135r 9.9998016e+00 1.40e-01 1.02e+01  -0.8 5.11e+00    -  8.00e-01 9.39e-01f  1
 136r 9.9998543e+00 1.20e-01 4.31e+01  -1.1 4.90e+00    -  9.52e-01 4.61e-01f  1
 137r 9.9999187e+00 9.97e-02 3.29e+01  -1.4 3.93e+00    -  9.99e-01 6.05e-01f  1
 138r 9.9999517e+00 8.99e-02 3.32e+01  -1.8 4.39e+00    -  1.00e+00 5.11e-01f  1
 139r 9.9999649e+00 8.66e-02 3.41e+01  -1.7 5.55e+00    -  1.00e+00 4.60e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140r 9.9999807e+00 8.16e-02 2.40e+01  -2.1 7.22e+00    -  1.00e+00 5.85e-01f  1
 141r 9.9999881e+00 8.03e-02 6.83e+00  -2.0 3.92e+00    -  1.00e+00 8.25e-01f  1
 142r 9.9999918e+00 7.89e-02 1.17e+01  -2.6 2.72e+00    -  1.00e+00 4.05e-01f  1
 143r 9.9999934e+00 7.83e-02 2.08e+01  -2.8 3.95e+00    -  1.00e+00 2.42e-01f  1
 144r 9.9999967e+00 7.72e-02 1.71e+01  -3.2 4.30e+00    -  1.00e+00 5.33e-01f  1
 145r 9.9999975e+00 7.70e-02 1.80e+01  -3.5 3.39e+00    -  1.00e+00 2.65e-01f  1
 146r 9.9999988e+00 7.69e-02 1.12e+01  -3.8 3.70e+00    -  1.00e+00 5.46e-01f  1
 147r 9.9999996e+00 7.75e-02 8.55e+00  -4.3 3.02e+00    -  1.00e+00 6.47e-01f  1
 148r 9.9999999e+00 7.71e-02 2.69e+00  -4.1 3.53e+00    -  1.00e+00 6.96e-01f  1
 149r 1.0000000e+01 7.79e-02 5.03e-01  -4.2 6.31e-01    -  1.00e+00 8.77e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150r 1.0000000e+01 7.93e-02 3.93e-01  -4.7 9.10e-01    -  1.00e+00 8.50e-01f  1
 151r 1.0000000e+01 7.54e-02 2.28e+00  -3.8 3.70e+00    -  6.82e-01 2.05e-01f  1
 152r 1.0000000e+01 7.68e-02 2.37e+00  -4.2 1.84e+00    -  1.40e-01 5.78e-01h  1
 153r 1.0000000e+01 7.79e-02 2.80e-01  -4.6 7.00e-01    -  1.00e+00 7.56e-01f  1
 154r 1.0000000e+01 7.46e-02 2.51e+00  -3.9 3.20e+00    -  8.70e-01 3.28e-01f  1
 155r 1.0000000e+01 7.63e-02 2.64e+00  -4.1 1.97e+00    -  2.48e-01 6.50e-01h  1
 156r 1.0000000e+01 7.73e-02 1.45e-01  -4.1 2.54e+00    -  9.04e-01 1.00e+00h  1
 157r 1.0000000e+01 7.88e-02 2.05e-01  -4.6 9.13e-01    -  1.00e+00 8.96e-01f  1
 158r 1.0000000e+01 7.88e-02 1.08e+00  -4.6 3.50e+00    -  9.72e-01 5.13e-01h  1
 159r 1.0000000e+01 8.08e-02 2.24e-01  -5.1 8.52e-01    -  1.00e+00 8.21e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160r 1.0000000e+01 8.04e-02 2.12e+00  -4.8 1.46e+00    -  1.00e+00 9.49e-02h  1
 161r 1.0000000e+01 8.27e-02 1.96e-03  -5.4 2.92e-01    -  1.00e+00 1.00e+00f  1
 162r 1.0000000e+01 8.04e-02 1.31e+00  -4.8 2.39e+00    -  7.75e-01 1.96e-01f  1
 163r 1.0000000e+01 8.20e-02 8.09e-01  -5.1 4.39e-01    -  5.45e-01 1.00e+00h  1
 164r 1.0000000e+01 8.21e-02 1.06e+00  -5.3 7.69e-01    -  1.00e+00 8.49e-02h  1
 165r 1.0000000e+01 8.21e-02 1.23e+00  -5.3 2.04e+00    -  9.50e-01 3.55e-01h  1
 166r 1.0000000e+01 8.24e-02 4.57e-01  -5.3 8.49e-01    -  1.00e+00 5.74e-01h  1
 167r 1.0000000e+01 8.24e-02 1.20e-04  -5.3 5.61e-01    -  1.00e+00 1.00e+00f  1
 168r 1.0000000e+01 8.55e-02 1.74e-01  -6.5 7.83e-02    -  9.98e-01 7.50e-01f  1
 169r 1.0000000e+01 8.40e-02 4.38e-01  -4.1 2.24e+01  -4.0 5.93e-02 7.48e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170r 1.0000000e+01 8.27e-02 4.03e-01  -5.3 3.59e+00    -  9.62e-02 7.74e-02h  1
 171r 1.0000000e+01 7.82e-02 1.76e-01  -5.3 1.73e+00    -  1.00e+00 7.88e-01f  1
 172r 1.0000000e+01 8.22e-02 1.99e-05  -5.3 2.99e-01    -  1.00e+00 1.00e+00f  1
 173r 1.0000000e+01 8.51e-02 2.17e-01  -6.5 7.88e-02    -  9.99e-01 7.10e-01f  1
 174r 1.0000000e+01 7.70e-02 7.52e-02  -4.3 3.31e+00  -3.6 1.47e-01 1.33e-01f  1
 175r 1.0000000e+01 7.66e-02 4.75e-01  -5.2 2.71e+00    -  9.27e-02 4.73e-02h  1
 176r 1.0000000e+01 8.04e-02 6.54e-01  -5.2 9.08e-01    -  2.23e-01 9.37e-01f  1
 177r 1.0000000e+01 8.15e-02 7.04e-02  -5.2 6.63e-01    -  1.00e+00 8.77e-01h  1
 178r 1.0000000e+01 8.17e-02 1.91e-06  -5.2 4.61e-02    -  1.00e+00 1.00e+00f  1
 179r 1.0000000e+01 8.46e-02 2.19e-01  -6.4 8.26e-02    -  9.96e-01 7.03e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180r 1.0000000e+01 9.47e-02 1.12e+00  -4.0 1.91e+01  -4.1 7.54e-02 1.18e-01f  1
 181r 1.0000000e+01 9.31e-02 1.06e+00  -5.1 3.36e+00    -  6.71e-02 5.78e-02h  1
 182r 1.0000000e+01 8.22e-02 1.01e+00  -5.1 2.35e+00    -  1.00e+00 4.48e-01f  1
 183r 1.0000000e+01 8.06e-02 3.04e-04  -5.1 1.51e+00    -  1.00e+00 1.00e+00f  1
 184r 1.0000000e+01 8.11e-02 4.92e-06  -5.1 5.19e-02    -  1.00e+00 1.00e+00h  1
 185r 1.0000000e+01 8.37e-02 2.23e-01  -7.6 1.51e-01    -  9.35e-01 6.44e-01f  1
 186r 1.0000000e+01 8.37e-02 3.06e-01  -7.6 5.93e+00  -3.6 1.19e-01 4.19e-02f  1
 187r 1.0000000e+01 8.37e-02 2.56e-01  -7.6 2.13e+00  -3.2 7.42e-02 8.47e-02f  1
 188r 1.0000000e+01 8.38e-02 3.81e-01  -7.6 9.20e+00  -3.7 7.45e-02 4.07e-02f  1
 189r 1.0000000e+01 8.38e-02 5.33e-01  -7.6 2.39e+00  -3.3 1.13e-01 6.30e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190r 1.0000000e+01 8.38e-02 6.21e-01  -7.6 1.41e+01  -3.7 4.98e-02 1.71e-02h  1
 191r 1.0000000e+01 8.39e-02 5.31e-01  -7.6 2.62e+00  -3.3 2.78e-02 5.43e-02h  1
 192r 1.0000000e+01 8.40e-02 5.07e-01  -7.6 2.15e+01  -3.8 4.71e-02 5.11e-02f  1
 193r 1.0000000e+01 8.37e-02 1.10e+00  -5.3 3.07e+00  -3.4 3.13e-01 3.87e-02f  1
 194r 1.0000000e+01 8.38e-02 1.09e+00  -5.8 1.67e+00    -  2.19e-02 3.04e-02h  1
 195r 1.0000000e+01 8.41e-02 1.23e+00  -5.8 1.56e+01    -  7.03e-02 1.72e-01f  1
 196r 1.0000000e+01 8.42e-02 1.15e+00  -5.8 2.04e+00    -  7.76e-02 9.67e-02f  1
 197r 1.0000000e+01 8.44e-02 1.77e+00  -5.8 1.02e+01    -  2.88e-02 1.88e-01f  1
 198r 1.0000000e+01 8.44e-02 1.03e+00  -5.8 1.12e+01    -  1.30e-01 1.18e-02h  1
 199r 1.0000000e+01 8.45e-02 3.55e+00  -5.8 3.28e+00    -  2.62e-01 1.40e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200r 1.0000000e+01 8.46e-02 3.31e+00  -5.8 2.05e+00    -  7.13e-02 7.05e-02f  1
 201r 1.0000000e+01 8.47e-02 1.72e+00  -5.8 3.84e+00    -  1.48e-01 2.18e-01f  1
 202r 1.0000000e+01 8.50e-02 2.80e+00  -5.8 2.87e+00    -  3.21e-01 5.85e-01f  1
 203r 1.0000000e+01 8.77e-02 9.03e-04  -6.1 5.49e-01    -  1.00e+00 1.00e+00f  1
 204r 1.0000000e+01 8.74e-02 4.17e-01  -4.4 3.58e+00    -  1.25e-01 1.49e-01f  1
 205r 1.0000000e+01 8.69e-02 5.21e-01  -5.3 5.39e+00    -  3.27e-02 2.99e-02h  3
 206r 1.0000000e+01 8.51e-02 6.42e-01  -5.3 2.68e+00    -  1.10e-01 1.19e-01H  1
 207r 1.0000000e+01 8.47e-02 1.21e+01  -5.3 7.34e+00    -  3.24e-01 3.64e-02h  1
 208r 1.0000000e+01 8.39e-02 1.20e+01  -5.3 3.41e+00    -  8.77e-02 6.15e-02h  4
 209r 1.0000000e+01 8.32e-02 1.35e+01  -5.3 5.67e+00    -  1.23e-01 5.23e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210r 1.0000000e+01 8.25e-02 1.21e+01  -5.3 6.25e+00    -  2.66e-02 6.00e-02h  4
 211r 1.0000000e+01 8.21e-02 1.21e+01  -5.3 6.66e+00    -  5.47e-02 3.15e-02h  5
 212r 1.0000000e+01 8.16e-02 1.30e+01  -5.3 7.03e+00    -  1.96e-01 4.61e-02h  4
 213r 1.0000000e+01 8.12e-02 1.33e+01  -5.3 6.68e+00    -  1.60e-01 4.61e-02h  4
